Date,Year,Month,StartupName,IndustryVertical,SubVertical,CityLocation,InvestorsName,InvestmentType,NewAmountUSD
2018-01-08,2018,1,dishq,Food-Tech,Personalisation Technology Firm Focusing On The Food And Beverage Industry,Bengaluru,"Farm To Fork, Arts Alliance, The Syndicate Fund, Sven Hensen, Zeroth and Artesian Venture Partners ",Seed/ Angel Funding,400000.0
2018-01-08,2018,1,HealthFin,Finance,Patient Financing Platform ,Pune,"Axilor, Sprout Venture Partners and others",Seed/ Angel Funding,0.0
2018-02-08,2018,2,Samosa Labs,Consumer Internet,Social Media and Chat Entertainment Platform,Hyderabad,Xiaomi and Sequoia Capital India,Private Equity,7000000.0
2018-03-08,2018,3,ZiffyHomes,Consumer Internet,Online Home Rental Marketplace,Gurugram,Y Combinator,Private Equity,120000.0
2018-07-08,2018,7,My OmNamo,Consumer Internet,Holy Platform Offering Customised Puja Packages To Individuals and Corporates,Mumbai,Undisclosed Investors,Seed/ Angel Funding,1000000.0
2018-07-08,2018,7,ShopX,Consumer Internet,Assisted E-commerce Platform,Bengaluru,Fung Strategic Holdings,Private Equity,35000000.0
2018-07-08,2018,7,MakeMyTrip,Consumer Internet,Online Travel Aggregator,Gurugram,MakeMyTrip Limited,Private Equity,10000000.0
2018-08-08,2018,8,Hansel io,Consumer Internet,Real-time Mobile App Management,Bengaluru,Vertex Ventures,Seed/ Angel Funding,4000000.0
2018-08-08,2018,8,Metro Bikes,Consumer Internet,Online Bike Rental Marketplace,Bengaluru,"Sequoia Capital India Advisors, Accel Partners and G Raghunandan",Private Equity,12200000.0
2018-08-08,2018,8,Phone Pe,Consumer Internet,UPI Payments App,Bengaluru,Flipkart,Private Equity,66000000.0
2018-09-08,2018,9,quizizz,Ed-Tech,e-learning Platform,Bengaluru,"Nexus Venture Partners, Prime Venture Partners and Others",Seed/ Angel Funding,3000000.0
2018-09-08,2018,9,Happy EMI,Fin-Tech,Consumer Financing Platform,Bengaluru,AJ Ventures and Jain International Trade Organisation (JITO),Seed/ Angel Funding,1000000.0
2018-08-13,2018,8,Inthree,Consumer Internet,Rural E-commerce Platform,Chennai,"Ventureast, Orios Venture Partners and the IAN Fund",Seed/ Angel Funding,4000000.0
2018-08-13,2018,8,Observe AI,Technology,AI Based Solutions Platform,Bengaluru,"Nexus Venture Partners, MGV, Liquid 2 Ventures, Hack VC, Emergent Ventures and Y Combinator",Private Equity,8000000.0
2018-08-16,2018,8,Enakshi,Consumer Internet,AI Based Solutions Platform,Ahemadabad,Undisclosed Investors,Seed/ Angel Funding,114811.0
2018-08-17,2018,8,EazyDiner,Consumer Internet,Online Restaurant Table Reservation Platform,Gurugram,Denlow Investment Trust and Beenext,Private Equity,5850000.0
2018-08-20,2018,8,Finzy,Finance,Online Loan Matchmaking Platform,Bengaluru,Undisclosed Investors,Seed / Angel Funding,1000000.0
2018-08-20,2018,8,RawPressery,Consumer Internet,Online Organic Juice Delivery Service,Mumbai,Alteria Capital,Debt Funding,4800000.0
2018-08-22,2018,8,Pi Ventures,Technology,Applied Artificial Intelligence and IoT focused Platform,Bengaluru,CDC Group plc ,Private Equity,6000000.0
2018-08-22,2018,8,Revv,Consumer Internet,Online Indian Car Rental Platform,Gurugram,"Hyundai, Edelweiss and Beenext, Dream Incubator, Sunjay Kapoor and Telama Investment",Private Equity,14270000.0
2018-08-26,2018,8,ZestMoney,Consumer Internet,Online Lending Platform,Bengaluru,"Xiaomi,PayU, Ribbit Capital and Omidyar Network ",Private Equity,13400000.0
2018-08-26,2018,8,Shubh Loans,Fin-Tech, Customer Sourcing Platform ,Bengaluru,"Saama Capital, SRI Capital, Beenext, and Pravega Ventures",Private Equity,4200000.0
2018-08-27,2018,8,MyUpchar,Healthcare, Local Language Health Content App,Delhi,"Nexus Venture Partners, Omidyar Network and Shunwei Capital",Private Equity,5000000.0
2018-08-28,2018,8,Narvar,IT,Post-Purchase Customer Engagement Platform ,Bengaluru,Accel (formerly known as Accel Partners),Private Equity,3000000.0
2018-08-30,2018,8,True North,Finance,Private Equity Firm,Mumbai,Undisclosed Investors,Private Equity,600000000.0
2018-01-07,2018,1,Leena AI,Technology,HR Virtual Agent For Employees,Gurugram,Y Combinator,Seed/ Angel Funding,0.0
2018-02-07,2018,2,Biryani By Kilo,Consumer Internet,Online Food Delivery,Gurugram,Ajay Relan and Vinay Mittal,Seed/ Angel Funding,1000000.0
2018-04-07,2018,4,Anchanto,IT,E-commerce Fulfilment Platform,Pune,MDI Ventures & Telkom Indonesia,Private Equity,4000000.0
2018-05-07,2018,5,Loan Tap,Consumer Internet,Online Lending Platform For Salaried Professionals,Mumbai,"Shunwei Capital, Tuscan Ventures, Ashish Goenka, VC firms India Quotient and Kae Capital ",Private Equity,6250000.0
2018-06-07,2018,6,PolicyBazaar,Consumer Internet,Online Insurance Selling Platform,Gurugram,Info Edge (India) Ltd and Temasek,Private Equity,27700000.0
2018-09-07,2018,9,zippserv,Consumer Internet,Online Platform For Risk-Assessment Services For Real Estate Investments,Bengaluru,Info Edge (India) Ltd,Seed/ Angel Funding,440000.0
2018-09-07,2018,9,Groww,Consumer Internet,Online Platform That Sells Direct Plans Of Mutual Funds,Bengaluru,"Insignia Ventures Partners, Lightbridge Partners & Kairos",Seed/ Angel Funding,1100000.0
2018-10-07,2018,10,Avenue Growth,Consumer Internet,Online Platform That Connects Brands With Freelance Sales Professionals,Gurugram,"Avtar Monga, chief operating office at IDFC Bank, Aditya Malik & Others",Seed/ Angel Funding,437000.0
2018-10-07,2018,10,iNICU,Healthcare, Med-tech Platform Providing Care For Newborns,Delhi,Venture Catalysts,Seed/ Angel Funding,0.0
2018-10-07,2018,10,Kinara Capital,Finance,Lending Platform For Micro and Small Enterprises,Bengaluru,ResponsAbility,Private Equity,5000000.0
2018-10-07,2018,10,Shop 101,Consumer Internet,Mobile Storefront And Commerce Platform For Sellers,Mumbai,"Stellaris Venture Partners, Vy Capital, Raghunandan G, and Ramakant Sharma ",Private Equity,5000000.0
2018-11-07,2018,11,Sambandh,Consumer Internet,Online Micro Lending Platform ,Rourkela,Base of Pyramid Asia (BOPA) Pte Ltd,Private Equity,2500000.0
2018-12-07,2018,12,19th mile,IT,Artificial intelligence-based sales acceleration software platform,Gurugram,"Rishi Vasudev, Excelsior Investments, Ritesh Vohra, Praveer Kumar, Prashant Gupta and Others",Seed/ Angel Funding,180000.0
2018-12-07,2018,12,5th Vital,Healthcare,Home diagnostics services provider,Bengaluru,Brand Capital and Others,Seed/ Angel Funding,500000.0
2018-07-13,2018,7,MEngage,Healthcare,A Doctor-Patient Engagement Platform,Jaipur,"Siddharth Agarwal, Mahavir Sharma, Amit Singal, 100 Co-founders Lab and others.",Seed/ Angel Funding,175000.0
2018-07-17,2018,7,Ofbusiness,Finance,Online Lending Platform For SME,Gurugram,"Creation Investments, Falcon Edge, Matrix Partners India and Zodius Capital ",Private Equity,29000000.0
2018-07-17,2018,7,Cars24,Consumer Internet,Online Used Car Marketplace,Gurugram,"Kingsway FCI Fund, KCK Global & Others",Private Equity,49700000.0
2018-07-18,2018,7,The Ken,Consumer Internet,Subscription-Only News Website,Bengaluru,Omidyar Network & Others,Seed/ Angel Funding,1500000.0
2018-07-19,2018,7,Book My Show,Consumer Internet,Online Ticketing Platform,Mumbai,"TPG Growth, The Rise Fund & Others",Private Equity,100000000.0
2018-07-20,2018,7,HousingMan,Consumer Internet,Property Discovery Platform,Bengaluru,Undisclosed Investors,Seed/ Angel Funding,1500000.0
2018-07-21,2018,7,PaySense,Consumer Internet,Online Consumer Lending Platform,Mumbai,PayU & Others,Private Equity,18000000.0
2018-07-23,2018,7,Yulu Bikes,Technology,Bicycle-Sharing Platform,Bengaluru,Undisclosed Investors,Seed/ Angel Funding,0.0
2018-07-23,2018,7,VTION,Technology,Media Analytics ,Gurugram,"AngelList, Rahul Khanna, Rajeev Arora and Ram Ramsundar.",Seed/ Angel Funding,280000.0
2018-07-23,2018,7,Log9 Materials,Technology,Nanotechnology Company Specializing In Graphene,Bengaluru,"Metaform Ventures, Hemant Luthra, Micro venture capital firm GEMS Partners and Others",Seed/ Angel Funding,436000.0
2018-07-24,2018,7,kidovators,Ed-Tech,Skill Learning Platform,Bengaluru,Gray Matters,Seed/ Angel Funding,180000.0
2018-07-24,2018,7,Digit,Consumer Internet,Online Insurance Startup,Pune,Fairfax,Private Equity,45000000.0
2018-07-25,2018,7,Black Soil,Finance,Non-Banking Financial Company,Mumbai,"Allcargo Logistics, Navneet Education and Mahavir Agency",Private Equity,17000000.0
2018-07-25,2018,7,Trell,Consumer Internet,Mobile-First Video Blogging App,Bengaluru,"BeeNext , WEH Ventures and Sprout Ventures",Seed/ Angel Funding,1250000.0
2018-07-25,2018,7,iqlect,Technology,Data Analytics Firm,Bengaluru,Ventureast and Exfinity,Seed/ Angel Funding,2500000.0
2018-07-26,2018,7,Entropik,IT,Software-As-A-Service Platform,Bengaluru,"Bharat Innovation, IDFC-Parampara Capital, Arthavida Ventures, Jitendra Gupta & Others",Seed/ Angel Funding,1100000.0
2018-07-26,2018,7,Bitla Software,Technology,Travel-Focused Tech Startup,Bengaluru,MakeMyTrip,Private Equity,0.0
2018-07-26,2018,7,TheCapitalNet,Fin-Tech,Unified Global Investments Ecosystem,Hyderabad,Lindwall Family Investments LLC (LFI),Private Equity,500000.0
2018-07-30,2018,7,Shuttl,Consumer Internet,Bus Aggregation Platform,Gurugram,Amazon Alexa Fund & Dentsu Ventures,Private Equity,11000000.0
2018-07-30,2018,7,Cure Fit,Consumer Internet,Health and fitness Platform,Bengaluru,"IDG Ventures, Accel Partners, Kalaari Capital and Others",Private Equity,120000000.0
2018-07-31,2018,7,Five Star Group,Fin-Tech,Non-Bank Lending Platform For SME,Chennai,"TPG, Norwest Venture Partners, Sequoia Capital & Matrix Partners",Private Equity,100000000.0
2018-07-31,2018,7,Healthsignz,Healthcare,Health and Well being Platform,Hyderabad,Kantilal Patel,Seed/ Angel Funding,5000000.0
2015-02-01,2015,2,LensKart,"TPG Growth, TR Capital, IDG Ventures",Private Equity,"2,150,000 ",Undisclosed Investors,,0.0
2015-02-01,2015,2,VioletStreet,"Venkat Vallabhneni, Sudhakar Reddy, Srinivasa Rao Paturi","Seed
Funding","315,000",Undisclosed Investors,,0.0
2015-05-01,2015,5,Lookup,"DeNA Co., Japan & Teruhide Sato (in Addition to MKS Switzerland & Kris GopalKrishnan)","Seed
Funding","380,000 ",Undisclosed Investors,,0.0
2015-05-01,2015,5,#Fame,TO THE NEW Ventures,Private Equity,"10,000,000",Undisclosed Investors,,0.0
2015-05-01,2015,5,Gympik,"Tom Clausen, Rohan Ajila, Haldyn Glass",Seed Funding,"135,000",Undisclosed Investors,,0.0
2015-06-01,2015,6,Near.in,"Anupam Mittal, Manish Vij, Prashant Tandon, Gaurav Agarwal, Akash Agarwal, Himanshu Aggarwal, Kevin Parikh",Seed Funding,"285,000",Undisclosed Investors,,0.0
2015-06-01,2015,6,Purplle.com,IvyCap Ventures,Private Equity,N/A,Undisclosed Investors,,0.0
2015-06-01,2015,6,NumberMall,SRI Capital,Private Equity,"10,000,000",Undisclosed Investors,,0.0
